annee;rang;ville;specialite
2020;1407;Rennes;néphrologie 
2020;1408;Marseille;anesthésie-réanimation 
2020;1409;Nancy;oncologie 
2020;1410;Marseille;médecine générale 
2020;1411;Toulouse;pneumologie 
2020;1412;Paris;épouse André-Ratsimbazafy, anesthésie-réanimation 
2020;1413;Paris;radiologie et imagerie médicale 
2020;1414;Rouen;médecine cardiovasculaire 
2020;1415;Nancy;anesthésie-réanimation 
2020;1416;Paris;anesthésie-réanimation 
2020;1417;Paris;chirurgie orthopédique et traumatologique 
2020;1418;Poitiers;dermatologie et vénéréologie 
2020;1419;Paris;urologie 
2020;1420;Paris;médecine intensive-réanimation 
2020;1421;Dijon;médecine générale 
2020;1423;Strasbourg;chirurgie maxillo-faciale 
2020;1424;Marseille;maladies infectieuses et tropicales 
2020;1425;Lyon;radiologie et imagerie médicale 
2020;1426;Rennes;médecine générale 
2020;1427;Amiens;anesthésie-réanimation 
2020;1428;Grenoble;anesthésie-réanimation 
2020;1429;Toulouse;anesthésie-réanimation 
2020;1430;Caen;dermatologie et vénéréologie 
2020;1431;Toulouse;radiologie et imagerie médicale 
2020;1432;Rennes;médecine générale 
2020;1433;Paris;oto-rhino-laryngologie - chirurgie cervico-faciale 
2020;1434;Dijon;anesthésie-réanimation 
2020;1435;Paris;néphrologie 
2020;1436;Caen;hématologie 
2020;1437;Rennes;pédiatrie 
2020;1438;Paris;gynécologie obstétrique 
2020;1439;Marseille;oto-rhino-laryngologie - chirurgie cervico-faciale 
2020;1440;Toulouse;chirurgie orthopédique et traumatologique 
2020;1441;Rennes;anesthésie-réanimation 
2020;1442;Lille;neurologie 
2020;1443;Rouen;dermatologie et vénéréologie 
2020;1444;Brest;médecine générale 
2020;1445;Paris;gynécologie médicale 
2020;1446;Lille;oto-rhino-laryngologie - chirurgie cervico-faciale 
2020;1447;Bordeaux;hépato-gastro-entérologie 
2020;1448;Strasbourg;médecine interne et immunologie clinique 
2020;1449;Lyon;rhumatologie 
2020;1450;Grenoble;anesthésie-réanimation 
2020;1451;Caen;dermatologie et vénéréologie 
2020;1452;Tours;médecine générale 
2020;1453;Lille;urologie 
2020;1454;Paris;neurologie 
2020;1455;Caen;médecine cardiovasculaire 
2020;1456;Lille;anesthésie-réanimation 
2020;1457;Caen;oncologie 
2020;1458;Strasbourg;médecine générale 
2020;1459;Nice;anesthésie-réanimation 
2020;1460;Nancy;pédiatrie 
2020;1461;Nancy;chirurgie maxillo-faciale 
2020;1462;la Réunion;anesthésie-réanimation 
2020;1463;Paris;radiologie et imagerie médicale 
2020;1464;Marseille;pneumologie 
2020;1465;Tours;médecine cardiovasculaire 
2020;1466;Paris;pneumologie 
2020;1467;Lyon;gynécologie obstétrique 
2020;1468;Brest;anesthésie-réanimation 
2020;1470;Toulouse;hépato-gastro-entérologie 
2020;1472;Rennes;radiologie et imagerie médicale 
2020;1473;Besançon;gynécologie obstétrique 
2020;1474;Montpellier;anesthésie-réanimation 
2020;1475;Besançon;dermatologie et vénéréologie 
2020;1476;Marseille;anesthésie-réanimation 
2020;1477;Lille;urologie 
2020;1478;Bordeaux;médecine générale 
2020;1479;Paris;anatomie et cytologie pathologiques 
2020;1480;Bordeaux;médecine générale 
2020;1481;Angers;médecine cardiovasculaire 
2020;1482;Lyon;médecine générale 
2020;1483;Marseille;urologie 
2020;1484;Lille;médecine interne et immunologie clinique 
2020;1485;Strasbourg;anesthésie-réanimation 
2020;1486;Strasbourg;chirurgie orthopédique et traumatologique 
2020;1487;Clermont-Ferrand;médecine générale 
2020;1488;Tours;chirurgie orthopédique et traumatologique 
2020;1489;Caen;oto-rhino-laryngologie - chirurgie cervico-faciale 
2020;1490;Paris;chirurgie orthopédique et traumatologique 
2020;1491;Grenoble;médecine interne et immunologie clinique 
2020;1492;Rennes;gynécologie obstétrique 
2020;1493;Poitiers;ophtalmologie 
2020;1494;Lyon;rhumatologie 
2020;1495;Paris;oto-rhino-laryngologie - chirurgie cervico-faciale 
2020;1496;Marseille;médecine générale 
2020;1497;Nancy;dermatologie et vénéréologie 
2020;1498;Rennes;médecine générale 
2020;1499;Montpellier;rhumatologie 
2020;1500;Paris;pédiatrie 
2020;1501;Rouen;médecine générale 
2020;1502;Lille;médecine générale 
2020;1503;Brest;ophtalmologie 
2020;1504;Toulouse;hépato-gastro-entérologie 
2020;1505;Paris;hépato-gastro-entérologie 
2020;1506;Toulouse;urologie 
2020;1507;Nantes;médecine générale 
2020;1508;Lille;hématologie 
2020;1509;Bordeaux;gynécologie obstétrique 
2020;1510;Bordeaux;médecine d'urgence 
2020;1511;Paris;médecine intensive-réanimation 
2020;1512;Clermont-Ferrand;médecine cardiovasculaire 
2020;1513;Lille;anesthésie-réanimation 
2020;1514;Angers;médecine générale 
2020;1515;Poitiers;médecine cardiovasculaire 
2020;1516;Bordeaux;pneumologie 
2020;1517;Paris;médecine générale 
2020;1518;Besançon;neurologie 
2020;1519;Dijon;hématologie 
2020;1520;Lille;oncologie 
2020;1521;Paris;médecine interne et immunologie clinique 
2020;1522;Paris;anesthésie-réanimation 
2020;1523;Strasbourg;médecine cardiovasculaire 
2020;1524;Lyon;gériatrie 
2020;1525;Lille;anesthésie-réanimation 
2020;1526;Tours;médecine cardiovasculaire 
2020;1527;Brest;dermatologie et vénéréologie 
2020;1528;Paris;urologie 
2020;1529;Bordeaux;médecine générale 
2020;1530;Clermont-Ferrand;radiologie et imagerie médicale 
2020;1531;Rennes;rhumatologie 
2020;1532;Paris;médecine générale 
2020;1533;Strasbourg;anesthésie-réanimation 
2020;1534;Paris;médecine interne et immunologie clinique 
2020;1535;Paris;médecine interne et immunologie clinique 
2020;1536;Paris;anesthésie-réanimation 
2020;1537;Montpellier;radiologie et imagerie médicale 
2020;1538;Brest;dermatologie et vénéréologie 
2020;1539;Paris;médecine générale 
2020;1540;Toulouse;anesthésie-réanimation 
2020;1541;Paris;neurologie 
2020;1542;Angers;médecine générale 
2020;1543;Paris;santé publique 
2020;1544;Paris;pédiatrie 
2020;1545;Bordeaux;oncologie 
2020;1546;Lyon;médecine générale 
2020;1547;Paris;anesthésie-réanimation 
2020;1548;Toulouse;anesthésie-réanimation 
2020;1549;Lille;pneumologie 
2020;1550;Nantes;hépato-gastro-entérologie 
2020;1551;Clermont-Ferrand;médecine générale 
2020;1552;Lyon;gynécologie obstétrique 
2020;1553;Bordeaux;médecine générale 
2020;1554;Montpellier;médecine générale 
2020;1555;Lyon;gynécologie obstétrique 
2020;1556;Marseille;gynécologie obstétrique 
2020;1557;Paris;neurologie 
2020;1558;Bordeaux;médecine interne et immunologie clinique 
2020;1559;Montpellier;hépato-gastro-entérologie 
2020;1560;Lille;pédiatrie 
2020;1561;Brest;dermatologie et vénéréologie 
2020;1562;Lille;gynécologie médicale 
2020;1563;Caen;oncologie 
2020;1564;Brest;ophtalmologie 
2020;1565;Angers;chirurgie maxillo-faciale 
2020;1566;Paris;médecine interne et immunologie clinique 
2020;1567;Paris;pédiatrie 
2020;1569;Bordeaux;endocrinologie-diabétologie-nutrition 
2020;1570;Nantes;hématologie 
2020;1571;Lille;pneumologie 
2020;1572;Paris;anesthésie-réanimation 
2020;1573;Toulouse;néphrologie 
2020;1574;Marseille;nom d'usage Graille-Avy, neurologie 
2020;1575;Tours;médecine générale 
2020;1576;Paris;pédiatrie 
2020;1577;Lyon;médecine générale 
2020;1578;Grenoble;médecine générale 
2020;1579;Nantes;urologie 
2020;1580;Grenoble;gynécologie obstétrique 
2020;1581;Paris;radiologie et imagerie médicale 
2020;1582;Rennes;médecine d'urgence 
2020;1583;Saint-Etienne;dermatologie et vénéréologie 
2020;1584;Marseille;radiologie et imagerie médicale 
2020;1585;Paris;urologie 
2020;1586;Paris;oncologie 
2020;1587;Lyon;psychiatrie 
2020;1588;Marseille;chirurgie orthopédique et traumatologique 
2020;1589;Toulouse;gynécologie obstétrique 
2020;1590;Marseille;médecine générale 
2020;1591;Paris;chirurgie orthopédique et traumatologique 
2020;1592;Lille;radiologie et imagerie médicale 
2020;1593;Rouen;anesthésie-réanimation 
2020;1594;Strasbourg;médecine interne et immunologie clinique 
2020;1595;Nantes;gynécologie obstétrique 
2020;1596;Toulouse;chirurgie vasculaire 
2020;1597;Lille;pédiatrie 
2020;1598;Bordeaux;pneumologie 
2020;1599;Marseille;radiologie et imagerie médicale 
2020;1600;Nancy;dermatologie et vénéréologie 
2020;1601;Poitiers;ophtalmologie 
2020;1602;Lyon;gynécologie obstétrique 
2020;1603;Brest;rhumatologie 
2020;1604;Montpellier;médecine nucléaire 
2020;1605;Strasbourg;radiologie et imagerie médicale 
2020;1606;Lille;anesthésie-réanimation 
2020;1607;Nantes;anesthésie-réanimation 
2020;1608;Toulouse;anesthésie-réanimation 
2020;1609;Montpellier;anesthésie-réanimation 
2020;1610;Toulouse;radiologie et imagerie médicale 
2020;1611;Strasbourg;radiologie et imagerie médicale 
2020;1612;Grenoble;médecine générale 
2020;1613;Grenoble;médecine cardiovasculaire 
2020;1614;Angers;anesthésie-réanimation 
2020;1615;Lille;médecine générale 
2020;1616;Caen;médecine cardiovasculaire 
2020;1617;Nantes;médecine générale 
2020;1618;Paris;radiologie et imagerie médicale 
2020;1619;Angers;médecine cardiovasculaire 
2020;1620;Saint-Etienne;médecine cardiovasculaire 
2020;1621;Besançon;ophtalmologie 
2020;1622;Nancy;pédiatrie 
2020;1623;Lyon;radiologie et imagerie médicale 
2020;1624;Rennes;médecine d'urgence 
2020;1625;Lyon;psychiatrie 
2020;1626;Strasbourg;médecine générale 
2020;1627;Saint-Etienne;ophtalmologie 
2020;1628;Nantes;radiologie et imagerie médicale 
2020;1629;Bordeaux;endocrinologie-diabétologie-nutrition 
2020;1630;Nancy;dermatologie et vénéréologie 
2020;1631;Strasbourg;rhumatologie 
2020;1632;Nantes;pédiatrie 
2020;1633;Strasbourg;neurochirurgie 
2020;1634;Rennes;médecine générale 
2020;1635;Lyon;hépato-gastro-entérologie 
2020;1636;Lyon;radiologie et imagerie médicale 
2020;1637;Bordeaux;médecine intensive-réanimation 
2020;1638;Amiens;dermatologie et vénéréologie 
2020;1639;Strasbourg;médecine interne et immunologie clinique 
2020;1640;Grenoble;médecine cardiovasculaire 
2020;1641;Lyon;rhumatologie 
2020;1642;Angers;médecine vasculaire 
2020;1643;Nice;anesthésie-réanimation 
2020;1644;Nancy;dermatologie et vénéréologie 
2020;1645;Saint-Etienne;médecine cardiovasculaire 
2020;1646;Strasbourg;anesthésie-réanimation 
2020;1647;Brest;médecine et santé au travail 
2020;1648;Caen;ophtalmologie 
2020;1649;Bordeaux;chirurgie orthopédique et traumatologique 
2020;1650;Dijon;rhumatologie 
2020;1651;Montpellier;médecine générale 
2020;1652;Reims;dermatologie et vénéréologie 
2020;1653;Bordeaux;médecine générale 
2020;1654;Paris;anesthésie-réanimation 
2020;1655;Paris;hépato-gastro-entérologie 
2020;1656;Toulouse;médecine générale 
2020;1657;Paris;anesthésie-réanimation 
2020;1658;Montpellier;chirurgie viscérale et digestive 
2020;1659;Marseille;radiologie et imagerie médicale 
2020;1660;Grenoble;hématologie 
2020;1661;Dijon;médecine générale 
2020;1662;Paris;oncologie 
2020;1663;Lyon;urologie 
2020;1664;Paris;anesthésie-réanimation 
2020;1665;Paris;médecine générale 
2020;1666;Paris;oncologie 
2020;1667;Nantes;médecine d'urgence 
2020;1668;la Réunion;anesthésie-réanimation 
2020;1669;Paris;gynécologie obstétrique 
2020;1670;Besançon;ophtalmologie 
2020;1671;Nantes;radiologie et imagerie médicale 
2020;1672;Bordeaux;médecine générale 
2020;1673;Nantes;anesthésie-réanimation 
2020;1674;Saint-Etienne;médecine générale 
2020;1675;Paris;hématologie 
2020;1676;Montpellier;chirurgie orthopédique et traumatologique 
2020;1677;Lyon;pneumologie 
2020;1678;Paris;médecine vasculaire 
2020;1679;Bordeaux;médecine générale 
2020;1680;Toulouse;chirurgie orthopédique et traumatologique 
2020;1681;Lyon;psychiatrie 
2020;1682;Paris;oto-rhino-laryngologie - chirurgie cervico-faciale 
2020;1683;Limoges;ophtalmologie 
2020;1684;Lille;anesthésie-réanimation 
2020;1685;Clermont-Ferrand;médecine cardiovasculaire 
2020;1686;Strasbourg;épouse Bessac, médecine nucléaire 
2020;1687;Poitiers;maladies infectieuses et tropicales 
2020;1688;Lille;néphrologie 
2020;1689;Paris;radiologie et imagerie médicale 
2020;1690;Nantes;hépato-gastro-entérologie 
2020;1691;Bordeaux;médecine générale 
2020;1692;Paris;anesthésie-réanimation 
2020;1693;Lille;médecine générale 
2020;1694;Rennes;médecine générale 
2020;1695;Paris;radiologie et imagerie médicale 
2020;1696;Paris;gynécologie obstétrique 
2020;1697;Clermont-Ferrand;épouse Lesage-Mathieu, médecine cardiovasculaire 
2020;1698;la Martinique / Pointe-à-Pitre;médecine nucléaire 
2020;1699;Angers;médecine générale 
2020;1700;Lille;néphrologie 
2020;1701;Paris;gynécologie médicale 
2020;1702;Lyon;gynécologie médicale 
2020;1703;Paris;hépato-gastro-entérologie 
2020;1704;Dijon;dermatologie et vénéréologie 
2020;1705;Angers;anesthésie-réanimation 
2020;1706;Lille;radiologie et imagerie médicale 
2020;1707;Amiens;radiologie et imagerie médicale 
2020;1708;Lille;médecine générale 
2020;1709;Nancy;pédiatrie 
2020;1710;Angers;médecine générale 
2020;1711;Grenoble;neurologie 
2020;1712;la Martinique / Pointe-à-Pitre;oncologie 
2020;1713;Nice;anesthésie-réanimation 
2020;1714;Strasbourg;médecine générale 
2020;1715;Grenoble;médecine d'urgence 
2020;1716;Reims;médecine cardiovasculaire 
2020;1717;Angers;néphrologie 
2020;1718;Tours;médecine interne et immunologie clinique 
2020;1719;Strasbourg;hépato-gastro-entérologie 
2020;1720;Clermont-Ferrand;hépato-gastro-entérologie 
2020;1721;Lyon;anatomie et cytologie pathologiques 
2020;1722;Nancy;médecine générale 
2020;1723;Nice;médecine générale 
2020;1724;Brest;médecine générale 
2020;1725;Lille;gynécologie obstétrique 
2020;1726;Marseille;gynécologie obstétrique 
2020;1727;Paris;chirurgie orthopédique et traumatologique 
2020;1728;Grenoble;médecine d'urgence 
2020;1729;Lille;médecine générale 
2020;1730;Saint-Etienne;anesthésie-réanimation 
2020;1731;Angers;médecine générale 
2020;1732;Grenoble;hépato-gastro-entérologie 
2020;1733;Toulouse;chirurgie orthopédique et traumatologique 
2020;1734;Toulouse;anesthésie-réanimation 
2020;1735;Reims;dermatologie et vénéréologie 
2020;1736;Dijon;médecine cardiovasculaire 
2020;1737;Reims;dermatologie et vénéréologie 
2020;1738;Marseille;rhumatologie 
2020;1739;Strasbourg;néphrologie 
2020;1740;Paris;rhumatologie 
2020;1741;Montpellier;chirurgie viscérale et digestive 
2020;1742;Nantes;médecine générale 
2020;1743;Marseille;pédiatrie 
2020;1744;Toulouse;anesthésie-réanimation 
2020;1745;Nice;médecine générale 
2020;1746;Montpellier;néphrologie 
2020;1747;Caen;urologie 
2020;1748;Nancy;médecine cardiovasculaire 
2020;1749;Lyon;gynécologie médicale 
2020;1750;la Réunion;anesthésie-réanimation 
2020;1751;Toulouse;gynécologie obstétrique 
2020;1752;Paris;neurologie 
2020;1753;Paris;anesthésie-réanimation 
2020;1754;la Martinique / Pointe-à-Pitre;oto-rhino-laryngologie - chirurgie cervico-faciale 
2020;1755;Paris;psychiatrie 
2020;1756;Lyon;médecine générale 
2020;1757;Nancy;rhumatologie 
2020;1758;Clermont-Ferrand;médecine générale 
2020;1759;Brest;oncologie 
2020;1760;Paris;radiologie et imagerie médicale 
2020;1761;Montpellier;médecine générale 
2020;1762;Amiens;médecine nucléaire 
2020;1763;Strasbourg;psychiatrie 
2020;1764;Grenoble;médecine cardiovasculaire 
2020;1765;Paris;anesthésie-réanimation 
2020;1766;Grenoble;médecine d'urgence 
2020;1767;Lyon;radiologie et imagerie médicale 
2020;1768;Angers;anesthésie-réanimation 
2020;1769;Rennes;médecine générale 
2020;1770;Montpellier;oncologie 
2020;1771;Angers;hépato-gastro-entérologie 
2020;1772;Lille;urologie 
2020;1773;Toulouse;anesthésie-réanimation 
2020;1774;Nancy;chirurgie orthopédique et traumatologique 
2020;1775;Strasbourg;oto-rhino-laryngologie - chirurgie cervico-faciale 
2020;1776;Limoges;dermatologie et vénéréologie 
2020;1777;Montpellier;urologie 
2020;1778;Tours;médecine cardiovasculaire 
2020;1779;Toulouse;endocrinologie-diabétologie-nutrition 
2020;1780;Lille;médecine générale 
2020;1781;Caen;génétique médicale 
2020;1782;Rouen;médecine cardiovasculaire 
2020;1783;Bordeaux;anatomie et cytologie pathologiques 
2020;1784;Dijon;pédiatrie 
2020;1785;Marseille;chirurgie viscérale et digestive 
2020;1786;Paris;médecine générale 
2020;1787;Paris;oto-rhino-laryngologie - chirurgie cervico-faciale 
2020;1788;Grenoble;endocrinologie-diabétologie-nutrition 
2020;1789;Montpellier;médecine physique et de réadaptation 
2020;1790;Rennes;anesthésie-réanimation 
2020;1791;Lille;anesthésie-réanimation 
2020;1792;Strasbourg;médecine cardiovasculaire 
2020;1793;Nice;anesthésie-réanimation 
2020;1794;Paris;radiologie et imagerie médicale 
2020;1795;Strasbourg;médecine cardiovasculaire 
2020;1796;Dijon;hépato-gastro-entérologie 
2020;1797;Caen;néphrologie 
2020;1798;Montpellier;gynécologie obstétrique 
2020;1799;Lille;hépato-gastro-entérologie 
2020;1800;Paris;radiologie et imagerie médicale 
2020;1801;Lyon;pédiatrie 
2020;1802;Rennes;rhumatologie 
2020;1803;Reims;dermatologie et vénéréologie 
2020;1804;Marseille;radiologie et imagerie médicale 
2020;1805;Paris;anesthésie-réanimation 
2020;1806;Tours;médecine nucléaire 
2020;1807;Lyon;médecine générale 
2020;1808;Strasbourg;radiologie et imagerie médicale 
2020;1809;Lille;gériatrie 
2020;1810;Limoges;dermatologie et vénéréologie 
2020;1811;Toulouse;endocrinologie-diabétologie-nutrition 
2020;1812;Nantes;chirurgie thoracique et cardiovasculaire 
2020;1813;Rouen;anesthésie-réanimation 
2020;1814;Grenoble;médecine d'urgence 
2020;1815;Marseille;pédiatrie 
2020;1816;Toulouse;anesthésie-réanimation 
2020;1817;Angers;médecine générale 
2020;1818;Saint-Etienne;ophtalmologie 
2020;1819;Nantes;anesthésie-réanimation 
2020;1820;Marseille;médecine générale 
2020;1821;Paris;oto-rhino-laryngologie - chirurgie cervico-faciale 
2020;1822;Paris;oto-rhino-laryngologie - chirurgie cervico-faciale 
2020;1823;Lille;neurochirurgie 
2020;1824;Bordeaux;médecine générale 
2020;1825;Strasbourg;hépato-gastro-entérologie 
2020;1826;Brest;radiologie et imagerie médicale 
2020;1827;Angers;anesthésie-réanimation 
2020;1828;Toulouse;hépato-gastro-entérologie 
2020;1829;Paris;médecine générale 
2020;1830;Montpellier;médecine générale 
2020;1831;Toulouse;médecine générale 
2020;1832;Nantes;médecine générale 
2020;1833;Lyon;médecine générale 
2020;1834;Nancy;gynécologie obstétrique 
2020;1835;Paris;anesthésie-réanimation 
2020;1836;Nantes;pédiatrie 
2020;1837;Angers;médecine générale 
2020;1838;Grenoble;médecine générale 
2020;1839;Tours;anesthésie-réanimation 
2020;1840;Nantes;anesthésie-réanimation 
2020;1841;Grenoble;pneumologie 
2020;1842;Lille;anesthésie-réanimation 
2020;1843;Grenoble;chirurgie orthopédique et traumatologique 
2020;1844;Bordeaux;médecine générale 
2020;1845;Montpellier;médecine d'urgence 
2020;1846;Marseille;oto-rhino-laryngologie - chirurgie cervico-faciale 
2020;1847;Toulouse;médecine générale 
2020;1848;Lyon;chirurgie orthopédique et traumatologique 
2020;1849;Reims;anesthésie-réanimation 
2020;1850;Nantes;anesthésie-réanimation 
2020;1851;Paris;médecine d'urgence 
2020;1852;Poitiers;médecine cardiovasculaire 
2020;1853;la Réunion;médecine générale 
2020;1854;Grenoble;rhumatologie 
2020;1855;Poitiers;médecine cardiovasculaire 
2020;1856;Caen;médecine générale 
2020;1857;Paris;pédiatrie 
2020;1858;Paris;radiologie et imagerie médicale 
2020;1859;Nancy;radiologie et imagerie médicale 
2020;1860;Nantes;anesthésie-réanimation 
2020;1861;Montpellier;oncologie 
2020;1862;Paris;radiologie et imagerie médicale 
2020;1863;Grenoble;nom d'usage Pellerin-Amigouët, médecine intensive-réanimation 
2020;1864;Grenoble;médecine interne et immunologie clinique 
2020;1865;Lille;hépato-gastro-entérologie 
2020;1866;Besançon;médecine cardiovasculaire 
2020;1867;Bordeaux;médecine générale 
2020;1868;Bordeaux;médecine générale 
2020;1869;Angers;médecine cardiovasculaire 
2020;1870;Paris;anesthésie-réanimation 
2020;1871;Lille;anesthésie-réanimation 
2020;1872;Bordeaux;gériatrie 
2020;1873;Nantes;anesthésie-réanimation 
2020;1874;Rennes;médecine générale 
2020;1875;Nantes;médecine générale 
2020;1876;la Réunion;médecine générale 
2020;1877;Angers;médecine générale 
2020;1878;Lille;anesthésie-réanimation 
2020;1879;Grenoble;médecine générale 
2020;1880;la Réunion;anesthésie-réanimation 
2020;1881;Strasbourg;hépato-gastro-entérologie 
2020;1882;Marseille;oto-rhino-laryngologie - chirurgie cervico-faciale 
2020;1883;Rouen;hépato-gastro-entérologie 
2020;1884;Paris;pédiatrie 
2020;1885;Montpellier;pneumologie 
2020;1886;Nice;anesthésie-réanimation 
2020;1887;Limoges;médecine générale 
2020;1888;la Réunion;nom d'usage Raffoux dit Valldemosa, neurologie 
2020;1889;Strasbourg;anesthésie-réanimation 
2020;1890;Lyon;neurochirurgie 
2020;1891;Marseille;pneumologie 
2020;1892;Nice;neurochirurgie 
2020;1893;Lille;anesthésie-réanimation 
2020;1894;Lille;anesthésie-réanimation 
2020;1895;la Martinique / Pointe-à-Pitre;anesthésie-réanimation 
2020;1896;Paris;pédiatrie 
2020;1897;Paris;pédiatrie 
2020;1898;Lille;médecine générale 
2020;1899;Toulouse;nom d'usage Labbé-Sevilla, radiologie et imagerie médicale 
2020;1900;Lyon;pédiatrie 
2020;1901;Paris;gynécologie médicale 
2020;1902;Lille;neurologie 
2020;1903;Poitiers;radiologie et imagerie médicale 
2020;1904;Brest;médecine générale 
2020;1905;Caen;chirurgie vasculaire 
2020;1906;Lille;anesthésie-réanimation 
2020;1907;Toulouse;chirurgie orthopédique et traumatologique 
2020;1908;Paris;médecine générale 
2020;1909;Paris;chirurgie orale 
2020;1910;Toulouse;neurologie 
2020;1911;Brest;médecine interne et immunologie clinique 
2020;1912;Paris;chirurgie viscérale et digestive 
2020;1913;Grenoble;oncologie 
2020;1914;Lille;médecine générale 
2020;1915;Marseille;radiologie et imagerie médicale 
2020;1916;Paris;gynécologie obstétrique 
2020;1917;Rennes;radiologie et imagerie médicale 
2020;1918;Paris;anesthésie-réanimation 
2020;1919;Grenoble;hépato-gastro-entérologie 
2020;1920;Paris;médecine nucléaire 
2020;1921;Grenoble;neurologie 
2020;1922;Clermont-Ferrand;oto-rhino-laryngologie - chirurgie cervico-faciale 
2020;1923;Paris;anesthésie-réanimation 
2020;1924;Rouen;radiologie et imagerie médicale 
2020;1925;Nantes;psychiatrie 
2020;1926;Tours;gynécologie obstétrique 
2020;1927;Strasbourg;oncologie 
2020;1928;Lille;nom d'usage Salle-Benoist, anesthésie-réanimation 
2020;1929;Saint-Etienne;anesthésie-réanimation 
2020;1930;Paris;anesthésie-réanimation 
2020;1931;Poitiers;médecine cardiovasculaire 
2020;1932;Lille;hépato-gastro-entérologie 
2020;1933;Strasbourg;pédiatrie 
2020;1934;Nancy;anesthésie-réanimation 
2020;1935;Paris;médecine interne et immunologie clinique 
2020;1936;Rouen;chirurgie orthopédique et traumatologique 
2020;1937;Paris;gynécologie obstétrique 
2020;1938;Grenoble;pédiatrie 
2020;1939;Paris;radiologie et imagerie médicale 
2020;1940;Paris;chirurgie viscérale et digestive 
2020;1941;Besançon;ophtalmologie 
2020;1942;Nantes;neurologie 
2020;1943;Paris;radiologie et imagerie médicale 
2020;1944;Angers;pneumologie 
2020;1945;Marseille;médecine d'urgence 
2020;1946;Bordeaux;hématologie 
2020;1947;Clermont-Ferrand;pneumologie 
2020;1948;Paris;radiologie et imagerie médicale 
2020;1949;Paris;radiologie et imagerie médicale 
2020;1950;Lyon;médecine générale 
2020;1951;Caen;maladies infectieuses et tropicales 
2020;1952;Montpellier;gynécologie obstétrique 
2020;1953;Rennes;médecine générale 
2020;1955;Toulouse;pédiatrie 
2020;1956;Limoges;chirurgie orthopédique et traumatologique 
2020;1957;Marseille;rhumatologie 
2020;1958;Rennes;pneumologie 
2020;1959;Paris;médecine générale 
2020;1960;Tours;rhumatologie 
2020;1961;Rennes;oto-rhino-laryngologie - chirurgie cervico-faciale 
2020;1962;Paris;médecine interne et immunologie clinique 
2020;1963;Lille;pédiatrie 
2020;1964;Nancy;oncologie 
2020;1965;Lyon;médecine générale 
2020;1966;Strasbourg;oto-rhino-laryngologie - chirurgie cervico-faciale 
2020;1967;Paris;anesthésie-réanimation 
2020;1968;Paris;gynécologie obstétrique 
2020;1969;Amiens;anesthésie-réanimation 
2020;1970;Paris;anesthésie-réanimation 
2020;1971;Tours;néphrologie 
2020;1972;Angers;médecine générale 
2020;1973;Paris;chirurgie orthopédique et traumatologique 
2020;1974;Lille;hépato-gastro-entérologie 
2020;1975;Paris;néphrologie 
2020;1976;Paris;anesthésie-réanimation 
2020;1977;Nice;radiologie et imagerie médicale 
2020;1978;Nice;anesthésie-réanimation 
2020;1979;Lyon;radiologie et imagerie médicale 
2020;1980;Paris;anesthésie-réanimation 
2020;1981;Nancy;médecine cardiovasculaire 
2020;1982;Lille;pédiatrie 
2020;1983;Montpellier;médecine générale 
2020;1984;Montpellier;gynécologie obstétrique 
2020;1985;Paris;radiologie et imagerie médicale 
2020;1986;Bordeaux;pédiatrie 
2020;1987;Paris;gynécologie médicale 
2020;1988;Lyon;médecine générale 
2020;1989;Grenoble;médecine générale 
2020;1990;Paris;anesthésie-réanimation 
2020;1991;Lyon;chirurgie orthopédique et traumatologique 
2020;1992;Bordeaux;psychiatrie 
2020;1993;Angers;radiologie et imagerie médicale 
2020;1994;Amiens;médecine cardiovasculaire 
2020;1995;Nice;anesthésie-réanimation 
2020;1996;Nantes;hépato-gastro-entérologie 
2020;1997;Paris;radiologie et imagerie médicale 
2020;1998;Lille;anesthésie-réanimation 
2020;1999;Paris;médecine générale 
2020;2000;Caen;médecine nucléaire 
2020;2001;Paris;psychiatrie 
2020;2002;Nice;hépato-gastro-entérologie 
2020;2003;Limoges;ophtalmologie 
2020;2004;Strasbourg;médecine générale 
2020;2005;Grenoble;médecine d'urgence 
2020;2006;Paris;néphrologie 
2020;2007;Lyon;pédiatrie 
2020;2008;Angers;médecine cardiovasculaire 
2020;2009;Marseille;gynécologie médicale 
2020;2010;Lille;radiologie et imagerie médicale 
2020;2011;Saint-Etienne;ophtalmologie 
2020;2012;Strasbourg;anesthésie-réanimation 
2020;2013;Angers;hépato-gastro-entérologie 
2020;2014;Montpellier;médecine générale 
2020;2015;Poitiers;radiologie et imagerie médicale 
2020;2016;Toulouse;médecine générale 
2020;2017;Montpellier;pédiatrie 
2020;2018;Saint-Etienne;ophtalmologie 
2020;2019;Montpellier;médecine générale 
2020;2020;Toulouse;médecine d'urgence 
2020;2021;Paris;radiologie et imagerie médicale 
2020;2022;Bordeaux;endocrinologie-diabétologie-nutrition 
2020;2023;Paris;gériatrie 
2020;2024;Marseille;gynécologie médicale 
2020;2025;Paris;pédiatrie 
2020;2026;Strasbourg;médecine générale 
2020;2027;Paris;chirurgie orthopédique et traumatologique 
2020;2028;Paris;radiologie et imagerie médicale 
2020;2029;Tours;rhumatologie 
2020;2030;Paris;anesthésie-réanimation 
2020;2031;Besançon;médecine générale 
2020;2032;Nantes;médecine d'urgence 
2020;2033;Lille;médecine générale 
