annee,rang,ville,specialite
2016,1631,Rennes,Hématologie
2016,1086,Rennes,Médecine Interne Et Immunologie Clinique
2016,5293,Rennes,Médecine Physique Et De Réadaptation
2016,352,Rennes,Néphrologie
2016,905,Rennes,Neurologie
2016,1768,Rennes,Oncologie
2016,1220,Rennes,Pneumologie
2016,1614,Rennes,Radiologie Et Imagerie Médicale
2016,701,Rennes,Rhumatologie
2016,2997,Rennes,Chirurgie Générale
2016,3225,Rennes,Neurochirurgie
2016,1122,Rennes,Ophtalmologie
2016,704,Rennes,ORL
2016,7283,Angers,Médecine Générale
2016,2870,Angers,Anesthésie-réanimation
2016,7121,Angers,Biologie Médicale
2016,4421,Angers,Gynécologie Médicale
2016,3613,Angers,Gynécologie Obstétrique
2016,0,Angers,Médecine Et Santé Au Travail
2016,4144,Angers,Pédiatrie
2016,7662,Angers,Psychiatrie
2016,0,Angers,Santé Publique
2016,3838,Angers,Anatomie Et Cytologie Pathologique
2016,1586,Angers,Cardiologie Et Maladies Vasculaires
2016,1977,Angers,Dermatologie Et Vénéréologie
2016,4455,Angers,Endocrinologie-diabétologie-nutrition
2016,2740,Angers,Hépato-gastro-entérologie
2016,2099,Angers,Hématologie
2016,2278,Angers,Médecine Interne Et Immunologie Clinique
2016,2491,Angers,Médecine Nucléaire
2016,4003,Angers,Médecine Physique Et De Réadaptation
2016,757,Angers,Néphrologie
2016,2020,Angers,Neurologie
2016,2223,Angers,Oncologie
2016,2630,Angers,Pneumologie
2016,2063,Angers,Radiologie Et Imagerie Médicale
2016,2634,Angers,Rhumatologie
2016,4226,Angers,Chirurgie Générale
2016,2501,Angers,Neurochirurgie
2016,1636,Angers,Ophtalmologie
2016,1344,Angers,ORL
2016,5538,Nantes,Médecine Générale
2016,2002,Nantes,Anesthésie-réanimation
2016,6682,Nantes,Biologie Médicale
2016,4308,Nantes,Gynécologie Médicale
2016,2274,Nantes,Gynécologie Obstétrique
2016,7927,Nantes,Médecine Et Santé Au Travail
2016,2515,Nantes,Pédiatrie
2016,4820,Nantes,Psychiatrie
2016,4392,Nantes,Santé Publique
2016,1173,Nantes,Anatomie Et Cytologie Pathologique
2016,857,Nantes,Cardiologie Et Maladies Vasculaires
2016,1157,Nantes,Dermatologie Et Vénéréologie
2016,4191,Nantes,Endocrinologie-diabétologie-nutrition
2016,2083,Nantes,Hépato-gastro-entérologie
2016,2173,Nantes,Génétique Médicale
2016,1014,Nantes,Hématologie
2016,322,Nantes,Médecine Interne Et Immunologie Clinique
2016,1741,Nantes,Médecine Nucléaire
2016,4674,Nantes,Médecine Physique Et De Réadaptation
2016,39,Nantes,Néphrologie
2016,357,Nantes,Neurologie
2016,1416,Nantes,Oncologie
2016,958,Nantes,Pneumologie
2016,1508,Nantes,Radiologie Et Imagerie Médicale
2016,1760,Nantes,Rhumatologie
2016,3776,Nantes,Chirurgie Générale
2016,3653,Nantes,Chirurgie Orale
2016,100,Nantes,Neurochirurgie
2016,853,Nantes,Ophtalmologie
2016,823,Nantes,ORL
2016,8089,Tours,Médecine Générale
2016,3385,Tours,Anesthésie-réanimation
2016,8119,Tours,Biologie Médicale
2016,4493,Tours,Gynécologie Médicale
2016,3687,Tours,Gynécologie Obstétrique
2016,3888,Tours,Pédiatrie
2016,7846,Tours,Psychiatrie
2016,7315,Tours,Santé Publique
2016,4077,Tours,Anatomie Et Cytologie Pathologique
2016,1973,Tours,Cardiologie Et Maladies Vasculaires
2016,1754,Tours,Dermatologie Et Vénéréologie
2016,4462,Tours,Endocrinologie-diabétologie-nutrition
2016,3074,Tours,Hépato-gastro-entérologie
2016,3955,Tours,Hématologie
2016,1753,Tours,Médecine Interne Et Immunologie Clinique
2016,2869,Tours,Médecine Nucléaire
2016,4856,Tours,Médecine Physique Et De Réadaptation
2016,873,Tours,Néphrologie
2016,2524,Tours,Neurologie
2016,3256,Tours,Oncologie
2016,3789,Tours,Pneumologie
2016,2189,Tours,Radiologie Et Imagerie Médicale
2016,2769,Tours,Rhumatologie
2016,4248,Tours,Chirurgie Générale
2016,1058,Tours,Ophtalmologie
2016,1678,Tours,ORL
2016,7465,Poitiers,Médecine Générale
2016,3196,Poitiers,Anesthésie-réanimation
2016,8093,Poitiers,Biologie Médicale
2016,4581,Poitiers,Gynécologie Médicale
2016,3875,Poitiers,Gynécologie Obstétrique
2016,7603,Poitiers,Médecine Et Santé Au Travail
2016,4905,Poitiers,Pédiatrie
2016,7815,Poitiers,Psychiatrie
2016,7746,Poitiers,Santé Publique
2016,4000,Poitiers,Anatomie Et Cytologie Pathologique
2016,2302,Poitiers,Cardiologie Et Maladies Vasculaires
2016,2456,Poitiers,Dermatologie Et Vénéréologie
2016,3962,Poitiers,Endocrinologie-diabétologie-nutrition
2016,2804,Poitiers,Hépato-gastro-entérologie
2016,3738,Poitiers,Hématologie
2016,2681,Poitiers,Médecine Interne Et Immunologie Clinique
2016,2602,Poitiers,Médecine Nucléaire
2016,4876,Poitiers,Médecine Physique Et De Réadaptation
2016,2024,Poitiers,Néphrologie
2016,2405,Poitiers,Neurologie
2016,2930,Poitiers,Oncologie
2016,2865,Poitiers,Pneumologie
2016,2476,Poitiers,Radiologie Et Imagerie Médicale
2016,3596,Poitiers,Rhumatologie
2016,4288,Poitiers,Chirurgie Générale
2016,2848,Poitiers,Neurochirurgie
2016,1606,Poitiers,Ophtalmologie
2016,3033,Poitiers,ORL
2016,6426,Montpellier,Médecine Générale
2016,1816,Montpellier,Anesthésie-réanimation
2016,5317,Montpellier,Biologie Médicale
2016,2840,Montpellier,Gynécologie Médicale
2016,2766,Montpellier,Gynécologie Obstétrique
2016,7856,Montpellier,Médecine Et Santé Au Travail
2016,3174,Montpellier,Pédiatrie
2016,6932,Montpellier,Psychiatrie
2016,7156,Montpellier,Santé Publique
2016,3226,Montpellier,Anatomie Et Cytologie Pathologique
2016,1129,Montpellier,Cardiologie Et Maladies Vasculaires
2016,503,Montpellier,Dermatologie Et Vénéréologie
2016,3235,Montpellier,Endocrinologie-diabétologie-nutrition
2016,1804,Montpellier,Hépato-gastro-entérologie
2016,3090,Montpellier,Génétique Médicale
2016,717,Montpellier,Hématologie
2016,893,Montpellier,Médecine Interne Et Immunologie Clinique
2016,1551,Montpellier,Médecine Nucléaire
2016,3591,Montpellier,Médecine Physique Et De Réadaptation
2016,1000,Montpellier,Néphrologie
2016,1201,Montpellier,Neurologie
2016,556,Montpellier,Oncologie
2016,2423,Montpellier,Pneumologie
2016,1046,Montpellier,Radiologie Et Imagerie Médicale
2016,2393,Montpellier,Rhumatologie
2016,3968,Montpellier,Chirurgie Générale
2016,261,Montpellier,Neurochirurgie
2016,436,Montpellier,Ophtalmologie
2016,1415,Montpellier,ORL
2016,6992,Marseille,Médecine Générale
2016,1830,Marseille,Anesthésie-réanimation
2016,7796,Marseille,Biologie Médicale
2016,2520,Marseille,Gynécologie Médicale
2016,2382,Marseille,Gynécologie Obstétrique
2016,7890,Marseille,Médecine Et Santé Au Travail
2016,3110,Marseille,Pédiatrie
2016,6717,Marseille,Psychiatrie
2016,7431,Marseille,Santé Publique
2016,3608,Marseille,Anatomie Et Cytologie Pathologique
2016,892,Marseille,Cardiologie Et Maladies Vasculaires
2016,890,Marseille,Dermatologie Et Vénéréologie
2016,2626,Marseille,Endocrinologie-diabétologie-nutrition
2016,1468,Marseille,Hépato-gastro-entérologie
2016,5014,Marseille,Génétique Médicale
2016,2717,Marseille,Hématologie
2016,1288,Marseille,Médecine Interne Et Immunologie Clinique
2016,2534,Marseille,Médecine Nucléaire
2016,4654,Marseille,Médecine Physique Et De Réadaptation
2016,572,Marseille,Néphrologie
2016,1683,Marseille,Neurologie
2016,1382,Marseille,Oncologie
2016,2480,Marseille,Pneumologie
2016,1372,Marseille,Radiologie Et Imagerie Médicale
2016,2561,Marseille,Rhumatologie
2016,4024,Marseille,Chirurgie Générale
2016,699,Marseille,Neurochirurgie
2016,759,Marseille,Ophtalmologie
2016,1798,Marseille,ORL
2016,7428,Nice,Médecine Générale
2016,2408,Nice,Anesthésie-réanimation
2016,6776,Nice,Biologie Médicale
2016,2661,Nice,Gynécologie Médicale
2016,2817,Nice,Gynécologie Obstétrique
2016,7483,Nice,Médecine Et Santé Au Travail
2016,3842,Nice,Pédiatrie
2016,7349,Nice,Psychiatrie
2016,7681,Nice,Santé Publique
2016,3927,Nice,Anatomie Et Cytologie Pathologique
2016,1404,Nice,Cardiologie Et Maladies Vasculaires
2016,417,Nice,Dermatologie Et Vénéréologie
2016,2087,Nice,Endocrinologie-diabétologie-nutrition
2016,1774,Nice,Hépato-gastro-entérologie
2016,7433,Nice,Génétique Médicale
2016,3710,Nice,Hématologie
2016,2205,Nice,Médecine Interne Et Immunologie Clinique
2016,2477,Nice,Médecine Nucléaire
2016,4616,Nice,Médecine Physique Et De Réadaptation
2016,1122,Nice,Néphrologie
2016,2057,Nice,Neurologie
2016,2973,Nice,Oncologie
2016,2493,Nice,Pneumologie
2016,675,Nice,Radiologie Et Imagerie Médicale
2016,2603,Nice,Rhumatologie
2016,4174,Nice,Chirurgie Générale
2016,1239,Nice,Ophtalmologie
2016,2082,Nice,ORL
2016,6786,Bordeaux,Médecine Générale
2016,1554,Bordeaux,Anesthésie-réanimation
2016,7946,Bordeaux,Biologie Médicale
2016,2212,Bordeaux,Gynécologie Médicale
2016,2388,Bordeaux,Gynécologie Obstétrique
2016,7782,Bordeaux,Médecine Et Santé Au Travail
2016,2435,Bordeaux,Pédiatrie
2016,5864,Bordeaux,Psychiatrie
2016,6962,Bordeaux,Santé Publique
2016,2996,Bordeaux,Anatomie Et Cytologie Pathologique
2016,840,Bordeaux,Cardiologie Et Maladies Vasculaires
2016,885,Bordeaux,Dermatologie Et Vénéréologie
2016,2871,Bordeaux,Endocrinologie-diabétologie-nutrition
2016,1268,Bordeaux,Hépato-gastro-entérologie
2016,343,Bordeaux,Hématologie
2016,490,Bordeaux,Médecine Interne Et Immunologie Clinique
2016,2043,Bordeaux,Médecine Nucléaire
2016,4245,Bordeaux,Médecine Physique Et De Réadaptation
2016,393,Bordeaux,Néphrologie
2016,843,Bordeaux,Neurologie
2016,1209,Bordeaux,Oncologie
2016,1635,Bordeaux,Pneumologie
2016,677,Bordeaux,Radiologie Et Imagerie Médicale
2016,1646,Bordeaux,Rhumatologie
2016,2820,Bordeaux,Chirurgie Générale
2016,438,Bordeaux,Neurochirurgie
2016,712,Bordeaux,Ophtalmologie
2016,1293,Bordeaux,ORL
2016,7144,La Réunion,Médecine Générale
2016,2563,La Réunion,Anesthésie-réanimation
2016,5889,La Réunion,Biologie Médicale
2016,4089,La Réunion,Gynécologie Médicale
2016,3125,La Réunion,Gynécologie Obstétrique
2016,4225,La Réunion,Pédiatrie
2016,5649,La Réunion,Psychiatrie
2016,7907,La Réunion,Santé Publique
2016,1675,La Réunion,Cardiologie Et Maladies Vasculaires
2016,4775,La Réunion,Endocrinologie-diabétologie-nutrition
2016,2307,La Réunion,Hépato-gastro-entérologie
2016,3103,La Réunion,Médecine Interne Et Immunologie Clinique
2016,2362,La Réunion,Médecine Physique Et De Réadaptation
2016,1954,La Réunion,Néphrologie
2016,3300,La Réunion,Neurologie
2016,3016,La Réunion,Oncologie
2016,3676,La Réunion,Pneumologie
2016,1690,La Réunion,Radiologie Et Imagerie Médicale
2016,4342,La Réunion,Chirurgie Générale
2016,7062,Toulouse,Médecine Générale
2016,2182,Toulouse,Anesthésie-réanimation
2016,7931,Toulouse,Biologie Médicale
2016,3272,Toulouse,Gynécologie Médicale
2016,2679,Toulouse,Gynécologie Obstétrique
2016,8033,Toulouse,Médecine Et Santé Au Travail
2016,3561,Toulouse,Pédiatrie
2016,7168,Toulouse,Psychiatrie
2016,7237,Toulouse,Santé Publique
2016,3406,Toulouse,Anatomie Et Cytologie Pathologique
2016,1174,Toulouse,Cardiologie Et Maladies Vasculaires
2016,847,Toulouse,Dermatologie Et Vénéréologie
2016,3332,Toulouse,Endocrinologie-diabétologie-nutrition
2016,1711,Toulouse,Hépato-gastro-entérologie
2016,794,Toulouse,Hématologie
2016,590,Toulouse,Médecine Interne Et Immunologie Clinique
2016,3630,Toulouse,Médecine Physique Et De Réadaptation
2016,629,Toulouse,Néphrologie
2016,1439,Toulouse,Neurologie
2016,1364,Toulouse,Oncologie
2016,1728,Toulouse,Pneumologie
2016,1036,Toulouse,Radiologie Et Imagerie Médicale
2016,2201,Toulouse,Rhumatologie
2016,3900,Toulouse,Chirurgie Générale
2016,3129,Toulouse,Chirurgie Orale
2016,228,Toulouse,Neurochirurgie
2016,1356,Toulouse,Ophtalmologie
2016,793,Toulouse,ORL
2016,8094,Limoges,Médecine Générale
2016,3590,Limoges,Anesthésie-réanimation
2016,6920,Limoges,Biologie Médicale
2016,4651,Limoges,Gynécologie Médicale
2016,4224,Limoges,Gynécologie Obstétrique
2016,0,Limoges,Médecine Et Santé Au Travail
2016,5066,Limoges,Pédiatrie
2016,8048,Limoges,Psychiatrie
2016,0,Limoges,Santé Publique
2016,4289,Limoges,Anatomie Et Cytologie Pathologique
2016,2857,Limoges,Cardiologie Et Maladies Vasculaires
2016,2504,Limoges,Dermatologie Et Vénéréologie
2016,4249,Limoges,Endocrinologie-diabétologie-nutrition
2016,3759,Limoges,Hépato-gastro-entérologie
2016,4001,Limoges,Hématologie
2016,3657,Limoges,Médecine Interne Et Immunologie Clinique
2016,395,Limoges,Médecine Nucléaire
2016,4366,Limoges,Médecine Physique Et De Réadaptation
2016,3810,Limoges,Néphrologie
2016,2877,Limoges,Neurologie
2016,3856,Limoges,Oncologie
2016,3470,Limoges,Pneumologie
2016,2781,Limoges,Radiologie Et Imagerie Médicale
2016,3850,Limoges,Rhumatologie
2016,4331,Limoges,Chirurgie Générale
2016,4155,Limoges,Neurochirurgie
2016,1557,Limoges,Ophtalmologie
2016,3392,Limoges,ORL
2016,7580,Martinique,Médecine Générale
2016,3469,Martinique,Anesthésie-réanimation
2016,8072,Martinique,Biologie Médicale
2016,4162,Martinique,Gynécologie Obstétrique
2016,6167,Martinique,Médecine Et Santé Au Travail
2016,4592,Martinique,Pédiatrie
2016,7373,Martinique,Psychiatrie
2016,6274,Martinique,Santé Publique
2016,4391,Martinique,Anatomie Et Cytologie Pathologique
2016,2690,Martinique,Cardiologie Et Maladies Vasculaires
2016,2034,Martinique,Dermatologie Et Vénéréologie
2016,4842,Martinique,Endocrinologie-diabétologie-nutrition
2016,3839,Martinique,Hépato-gastro-entérologie
2016,2101,Martinique,Médecine Interne Et Immunologie Clinique
2016,538,Martinique,Médecine Nucléaire
2016,3669,Martinique,Médecine Physique Et De Réadaptation
2016,3398,Martinique,Néphrologie
2016,1123,Martinique,Neurologie
2016,1907,Martinique,Oncologie
2016,3805,Martinique,Pneumologie
2016,2402,Martinique,Radiologie Et Imagerie Médicale
2016,1160,Martinique,Rhumatologie
2016,4183,Martinique,Chirurgie Générale
2016,1182,Martinique,Neurochirurgie
2016,2181,Martinique,Ophtalmologie
2016,3371,Martinique,ORL
2017,1794,Paris,Chirurgie Maxillo-faciale
2017,2411,Paris,Chirurgie Orale
2017,1908,Paris,Chirurgie Orthopédique Et Traumatologique
2017,3136,Paris,Chirurgie Pédiatrique
2017,634,Paris,Chirurgie Plastique, Reconstructrice Et Esthétique
2017,2990,Paris,Chirurgie Thoracique Et Cardiovasculaire
2017,2895,Paris,Chirurgie Vasculaire
2017,3143,Paris,Chirurgie Viscérale Et Digestive
2017,2774,Paris,Gynécologie Obstétrique
2017,1790,Paris,Neurochirurgie
2017,805,Paris,Ophtalmologie
2017,1532,Paris,ORL
2017,1727,Paris,Urologie
2017,3112,Paris,Allergologie
2017,3311,Paris,Anatomie Et Cytologie Pathologique
2017,2649,Paris,Anesthésie-réanimation
2017,1132,Paris,Dermatologie Et Vénéréologie
2017,3008,Paris,Endocrinologie-diabétologie-nutrition
2017,4069,Paris,Génétique Médicale
2017,8342,Paris,Gériatrie
2017,3583,Paris,Gynécologie Médicale
2017,1419,Paris,Hématologie
2017,1279,Paris,Hépato-gastro-entérologie
2017,278,Paris,Maladies Infectieuses Et Tropicales
2017,1229,Paris,Médecine Cardiovasculaire
2017,7750,Paris,Médecine D’urgence
2017,8337,Paris,Médecine Et Santé Au Travail
2017,8360,Paris,Médecine Générale
2017,1572,Paris,Médecine Intensive-réanimation
2017,1400,Paris,Médecine Interne Et Immunologie Clinique
2017,5265,Paris,Médecine Légale Et Expertises Médicales
2017,2080,Paris,Médecine Nucléaire
2017,4802,Paris,Médecine Physique Et De Réadaptation
2017,4080,Paris,Médecine Vasculaire
2017,479,Paris,Néphrologie
2017,1042,Paris,Neurologie
2017,1498,Paris,Oncologie
2017,4139,Paris,Pédiatrie
2017,2014,Paris,Pneumologie
2017,6005,Paris,Psychiatrie
2017,1569,Paris,Radiologie Et Imagerie Médicale
2017,1703,Paris,Rhumatologie
2017,5019,Paris,Santé Publique
2017,7100,Paris,Biologie Médicale
2017,3191,Strasbourg,Chirurgie Orale
2017,2537,Strasbourg,Chirurgie Orthopédique Et Traumatologique
2017,3075,Strasbourg,Chirurgie Pédiatrique
2017,1057,Strasbourg,Chirurgie Plastique, Reconstructrice Et Esthétique
2017,2761,Strasbourg,Chirurgie Thoracique Et Cardiovasculaire
2017,1767,Strasbourg,Chirurgie Vasculaire
2017,3794,Strasbourg,Chirurgie Viscérale Et Digestive
2017,3221,Strasbourg,Gynécologie Obstétrique
2017,2193,Strasbourg,Neurochirurgie
2017,949,Strasbourg,Ophtalmologie
2017,1985,Strasbourg,ORL
2017,2529,Strasbourg,Urologie
2017,4518,Strasbourg,Allergologie
2017,1339,Strasbourg,Anatomie Et Cytologie Pathologique
2017,3046,Strasbourg,Anesthésie-réanimation
2017,1115,Strasbourg,Dermatologie Et Vénéréologie
2017,3953,Strasbourg,Endocrinologie-diabétologie-nutrition
2017,2057,Strasbourg,Génétique Médicale
2017,6393,Strasbourg,Gériatrie
2017,3516,Strasbourg,Gynécologie Médicale
2017,3098,Strasbourg,Hématologie
2017,2385,Strasbourg,Hépato-gastro-entérologie
2017,37,Strasbourg,Maladies Infectieuses Et Tropicales
2017,1001,Strasbourg,Médecine Cardiovasculaire
2017,6612,Strasbourg,Médecine D’urgence
2017,7603,Strasbourg,Médecine Et Santé Au Travail
2017,7273,Strasbourg,Médecine Générale
2017,1254,Strasbourg,Médecine Intensive-réanimation
2017,1781,Strasbourg,Médecine Interne Et Immunologie Clinique
2017,4265,Strasbourg,Médecine Légale Et Expertises Médicales
2017,1321,Strasbourg,Médecine Nucléaire
2017,3557,Strasbourg,Médecine Physique Et De Réadaptation
2017,3353,Strasbourg,Médecine Vasculaire
2017,1035,Strasbourg,Néphrologie
2017,1681,Strasbourg,Neurologie
2017,2168,Strasbourg,Oncologie
2017,3577,Strasbourg,Pédiatrie
2017,2858,Strasbourg,Pneumologie
2017,7115,Strasbourg,Psychiatrie
2017,1337,Strasbourg,Radiologie Et Imagerie Médicale
2017,1611,Strasbourg,Rhumatologie
2017,6690,Strasbourg,Santé Publique
2017,4998,Strasbourg,Biologie Médicale
2017,2255,Nancy,Chirurgie Maxillo-faciale
2017,2992,Nancy,Chirurgie Orale
2017,2822,Nancy,Chirurgie Orthopédique Et Traumatologique
2017,1553,Nancy,Chirurgie Plastique, Reconstructrice Et Esthétique
2017,3808,Nancy,Chirurgie Vasculaire
2017,3782,Nancy,Chirurgie Viscérale Et Digestive
2017,4133,Nancy,Gynécologie Obstétrique
2017,1204,Nancy,Neurochirurgie
2017,1759,Nancy,Ophtalmologie
2017,2514,Nancy,ORL
2017,2965,Nancy,Urologie
2017,4902,Nancy,Allergologie
2017,4030,Nancy,Anatomie Et Cytologie Pathologique
2017,3717,Nancy,Anesthésie-réanimation
2017,2077,Nancy,Dermatologie Et Vénéréologie
2017,5576,Nancy,Endocrinologie-diabétologie-nutrition
2017,4398,Nancy,Génétique Médicale
2017,7361,Nancy,Gériatrie
2017,4277,Nancy,Gynécologie Médicale
2017,4266,Nancy,Hématologie
2017,3253,Nancy,Hépato-gastro-entérologie
2017,2941,Nancy,Maladies Infectieuses Et Tropicales
2017,1232,Nancy,Médecine Cardiovasculaire
2017,8282,Nancy,Médecine D’urgence
2017,8370,Nancy,Médecine Et Santé Au Travail
2017,8098,Nancy,Médecine Générale
2017,2459,Nancy,Médecine Intensive-réanimation
2017,5551,Nancy,Médecine Interne Et Immunologie Clinique
2017,5122,Nancy,Médecine Légale Et Expertises Médicales
2017,3020,Nancy,Médecine Nucléaire
2017,5069,Nancy,Médecine Physique Et De Réadaptation
2017,3616,Nancy,Médecine Vasculaire
2017,2094,Nancy,Néphrologie
2017,1816,Nancy,Neurologie
2017,2924,Nancy,Oncologie
2017,4628,Nancy,Pédiatrie
2017,3934,Nancy,Pneumologie
2017,8317,Nancy,Psychiatrie
2017,2300,Nancy,Radiologie Et Imagerie Médicale
2017,3284,Nancy,Rhumatologie
2017,7957,Nancy,Santé Publique
2017,7504,Nancy,Biologie Médicale
2017,2061,Besançon,Chirurgie Maxillo-faciale
2017,3218,Besançon,Chirurgie Orthopédique Et Traumatologique
2017,3884,Besançon,Chirurgie Pédiatrique
2017,4162,Besançon,Chirurgie Vasculaire
2017,4009,Besançon,Chirurgie Viscérale Et Digestive
2017,4485,Besançon,Gynécologie Obstétrique
2017,850,Besançon,Ophtalmologie
2017,3059,Besançon,ORL
2017,3452,Besançon,Urologie
2017,5840,Besançon,Allergologie
2017,4199,Besançon,Anatomie Et Cytologie Pathologique
2017,3946,Besançon,Anesthésie-réanimation
2017,2007,Besançon,Dermatologie Et Vénéréologie
2017,5549,Besançon,Endocrinologie-diabétologie-nutrition
2017,5801,Besançon,Génétique Médicale
2017,7581,Besançon,Gériatrie
2017,4280,Besançon,Gynécologie Médicale
2017,5141,Besançon,Hématologie
2017,3479,Besançon,Hépato-gastro-entérologie
2017,576,Besançon,Maladies Infectieuses Et Tropicales
2017,2265,Besançon,Médecine Cardiovasculaire
2017,6991,Besançon,Médecine D’urgence
2017,0,Besançon,Médecine Et Santé Au Travail
2017,7974,Besançon,Médecine Générale
2017,3630,Besançon,Médecine Intensive-réanimation
2017,5564,Besançon,Médecine Interne Et Immunologie Clinique
2017,6048,Besançon,Médecine Légale Et Expertises Médicales
2017,2806,Besançon,Médecine Nucléaire
2017,4841,Besançon,Médecine Physique Et De Réadaptation
2017,2914,Besançon,Médecine Vasculaire
2017,2829,Besançon,Néphrologie
2017,3643,Besançon,Neurologie
2017,3394,Besançon,Oncologie
2017,5129,Besançon,Pédiatrie
2017,4218,Besançon,Pneumologie
2017,8309,Besançon,Psychiatrie
2017,2481,Besançon,Radiologie Et Imagerie Médicale
2017,2732,Besançon,Rhumatologie
2017,8006,Besançon,Santé Publique
2017,8351,Besançon,Biologie Médicale
2017,2742,Dijon,Chirurgie Maxillo-faciale
2017,3395,Dijon,Chirurgie Orthopédique Et Traumatologique
2017,3809,Dijon,Chirurgie Thoracique Et Cardiovasculaire
2017,3886,Dijon,Chirurgie Vasculaire
2017,3815,Dijon,Chirurgie Viscérale Et Digestive
2017,4211,Dijon,Gynécologie Obstétrique
2017,3986,Dijon,Neurochirurgie
2017,1677,Dijon,Ophtalmologie
2017,2940,Dijon,ORL
2017,2669,Dijon,Urologie
2017,4105,Dijon,Allergologie
2017,2578,Dijon,Anatomie Et Cytologie Pathologique
2017,3687,Dijon,Anesthésie-réanimation
2017,2079,Dijon,Dermatologie Et Vénéréologie
2017,4498,Dijon,Endocrinologie-diabétologie-nutrition
2017,4383,Dijon,Génétique Médicale
2017,8366,Dijon,Gériatrie
2017,4152,Dijon,Gynécologie Médicale
2017,4630,Dijon,Hématologie
2017,3089,Dijon,Hépato-gastro-entérologie
2017,1146,Dijon,Maladies Infectieuses Et Tropicales
2017,1396,Dijon,Médecine Cardiovasculaire
2017,8154,Dijon,Médecine D’urgence
2017,8239,Dijon,Médecine Et Santé Au Travail
2017,8345,Dijon,Médecine Générale
2017,3619,Dijon,Médecine Intensive-réanimation
2017,5149,Dijon,Médecine Interne Et Immunologie Clinique
2017,6886,Dijon,Médecine Légale Et Expertises Médicales
2017,1067,Dijon,Médecine Nucléaire
2017,5114,Dijon,Médecine Physique Et De Réadaptation
2017,4441,Dijon,Médecine Vasculaire
2017,2790,Dijon,Néphrologie
2017,2358,Dijon,Neurologie
2017,2365,Dijon,Oncologie
2017,4942,Dijon,Pédiatrie
2017,3932,Dijon,Pneumologie
2017,8096,Dijon,Psychiatrie
2017,2277,Dijon,Radiologie Et Imagerie Médicale
2017,1718,Dijon,Rhumatologie
2017,7585,Dijon,Santé Publique
2017,8355,Dijon,Biologie Médicale
2017,3360,Reims,Chirurgie Orthopédique Et Traumatologique
2017,1433,Reims,Chirurgie Plastique, Reconstructrice Et Esthétique
2017,4345,Reims,Chirurgie Thoracique Et Cardiovasculaire
2017,4371,Reims,Chirurgie Vasculaire
2017,4045,Reims,Chirurgie Viscérale Et Digestive
2017,4403,Reims,Gynécologie Obstétrique
2017,1353,Reims,Ophtalmologie
2017,2743,Reims,ORL
2017,3866,Reims,Urologie
2017,4147,Reims,Allergologie
2017,3882,Reims,Anatomie Et Cytologie Pathologique
2017,4023,Reims,Anesthésie-réanimation
2017,2176,Reims,Dermatologie Et Vénéréologie
2017,5464,Reims,Endocrinologie-diabétologie-nutrition
2017,5207,Reims,Génétique Médicale
2017,6017,Reims,Gériatrie
2017,4333,Reims,Gynécologie Médicale
2017,5176,Reims,Hématologie
2017,3077,Reims,Hépato-gastro-entérologie
2017,2471,Reims,Maladies Infectieuses Et Tropicales
2017,2175,Reims,Médecine Cardiovasculaire
2017,8149,Reims,Médecine D’urgence
2017,0,Reims,Médecine Et Santé Au Travail
2017,8361,Reims,Médecine Générale
2017,4056,Reims,Médecine Intensive-réanimation
2017,3783,Reims,Médecine Interne Et Immunologie Clinique
2017,1187,Reims,Médecine Légale Et Expertises Médicales
2017,2686,Reims,Médecine Nucléaire
2017,5898,Reims,Médecine Physique Et De Réadaptation
2017,2321,Reims,Néphrologie
2017,3638,Reims,Neurologie
2017,3549,Reims,Oncologie
2017,4752,Reims,Pédiatrie
2017,4124,Reims,Pneumologie
2017,8299,Reims,Psychiatrie
2017,2248,Reims,Radiologie Et Imagerie Médicale
2017,3363,Reims,Rhumatologie
2017,7484,Reims,Santé Publique
2017,8080,Reims,Biologie Médicale
2017,2531,Caen,Chirurgie Maxillo-faciale
2017,3103,Caen,Chirurgie Orale
2017,3081,Caen,Chirurgie Orthopédique Et Traumatologique
2017,3806,Caen,Chirurgie Pédiatrique
2017,4220,Caen,Chirurgie Thoracique Et Cardiovasculaire
2017,3615,Caen,Chirurgie Vasculaire
2017,3750,Caen,Chirurgie Viscérale Et Digestive
2017,4033,Caen,Gynécologie Obstétrique
2017,1903,Caen,Neurochirurgie
2017,1663,Caen,Ophtalmologie
2017,2050,Caen,ORL
2017,3663,Caen,Urologie
2017,3546,Caen,Allergologie
2017,3759,Caen,Anatomie Et Cytologie Pathologique
2017,3728,Caen,Anesthésie-réanimation
2017,1695,Caen,Dermatologie Et Vénéréologie
2017,4674,Caen,Endocrinologie-diabétologie-nutrition
2017,4673,Caen,Génétique Médicale
2017,8371,Caen,Gériatrie
2017,4365,Caen,Gynécologie Médicale
2017,4919,Caen,Hématologie
2017,3553,Caen,Hépato-gastro-entérologie
2017,747,Caen,Maladies Infectieuses Et Tropicales
2017,2016,Caen,Médecine Cardiovasculaire
2017,8001,Caen,Médecine D’urgence
2017,7449,Caen,Médecine Et Santé Au Travail
2017,8347,Caen,Médecine Générale
2017,4100,Caen,Médecine Intensive-réanimation
2017,5278,Caen,Médecine Interne Et Immunologie Clinique
2017,7441,Caen,Médecine Légale Et Expertises Médicales
2017,2874,Caen,Médecine Nucléaire
